rank,interval_id,site_id,profile_id,date_start,date_end,reconstruction_error,anomaly_threshold,is_autoencoder_anomaly,anomaly_note_ru
119,novonikolskoe_profile_49_2013-07-03_2016-02-20,novonikolskoe,novonikolskoe_profile_49,2013-07-03,2016-02-20,0.023842703233857124,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
120,novonikolskoe_profile_51_2013-07-03_2016-02-20,novonikolskoe,novonikolskoe_profile_51,2013-07-03,2016-02-20,0.023842703233857124,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
121,pichuga_yuzhny_profile_6_2021-06-01_2024-07-12,pichuga_yuzhny,pichuga_yuzhny_profile_6,2021-06-01,2024-07-12,0.023523801403547578,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
122,pichuga_yuzhny_profile_5_2021-06-01_2024-07-12,pichuga_yuzhny,pichuga_yuzhny_profile_5,2021-06-01,2024-07-12,0.023523801403547578,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
123,novonikolskoe_profile_49_2016-02-20_2020-09-07,novonikolskoe,novonikolskoe_profile_49,2016-02-20,2020-09-07,0.023183251836463074,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
124,burty_profile_3_2015-07-14_2017-06-20,burty,burty_profile_3,2015-07-14,2017-06-20,0.023169048050682726,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
125,berezhnovka_profile_61_2000-07-13_2001-07-15,berezhnovka,berezhnovka_profile_61,2000-07-13,2001-07-15,0.023146836651754803,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
126,berezhnovka_profile_60_2000-07-13_2001-07-15,berezhnovka,berezhnovka_profile_60,2000-07-13,2001-07-15,0.023146836651754803,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
127,berezhnovka_profile_62_2000-07-13_2001-07-15,berezhnovka,berezhnovka_profile_62,2000-07-13,2001-07-15,0.023146836651754803,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
128,nizhniy_urakov_profile_1_1995-10-13_2000-07-08,nizhniy_urakov,nizhniy_urakov_profile_1,1995-10-13,2000-07-08,0.023013035840268196,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
129,nizhniy_urakov_profile_4_1995-10-13_2000-07-08,nizhniy_urakov,nizhniy_urakov_profile_4,1995-10-13,2000-07-08,0.023013035840268196,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
130,nizhniy_urakov_profile_4_2014-07-12_2016-05-25,nizhniy_urakov,nizhniy_urakov_profile_4,2014-07-12,2016-05-25,0.022702428343599385,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
131,nizhniy_urakov_profile_1_2014-07-12_2016-05-25,nizhniy_urakov,nizhniy_urakov_profile_1,2014-07-12,2016-05-25,0.022702428343599385,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
132,nizhniy_urakov_profile_3_2014-07-12_2016-05-25,nizhniy_urakov,nizhniy_urakov_profile_3,2014-07-12,2016-05-25,0.022702428343599385,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
133,nizhniy_urakov_profile_2_2014-07-12_2016-05-25,nizhniy_urakov,nizhniy_urakov_profile_2,2014-07-12,2016-05-25,0.022702428343599385,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
134,novonikolskoe_profile_50_2016-02-20_2019-09-10,novonikolskoe,novonikolskoe_profile_50,2016-02-20,2019-09-10,0.0222536961191947,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
135,novonikolskoe_profile_51_2016-02-20_2019-09-10,novonikolskoe,novonikolskoe_profile_51,2016-02-20,2019-09-10,0.0222536961191947,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
136,pichuga_yuzhny_profile_4_2019-10-07_2024-07-12,pichuga_yuzhny,pichuga_yuzhny_profile_4,2019-10-07,2024-07-12,0.021958619675494832,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
137,nizhniy_urakov_profile_2_2016-05-25_2019-08-13,nizhniy_urakov,nizhniy_urakov_profile_2,2016-05-25,2019-08-13,0.02175741281350314,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
138,nizhniy_urakov_profile_3_2016-05-25_2019-08-13,nizhniy_urakov,nizhniy_urakov_profile_3,2016-05-25,2019-08-13,0.02175741281350314,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
139,nizhniy_urakov_profile_1_2016-05-25_2019-08-13,nizhniy_urakov,nizhniy_urakov_profile_1,2016-05-25,2019-08-13,0.02175741281350314,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
140,nizhniy_urakov_profile_4_2016-05-25_2019-08-13,nizhniy_urakov,nizhniy_urakov_profile_4,2016-05-25,2019-08-13,0.02175741281350314,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
141,burty_profile_2_1995-07-19_2000-07-15,burty,burty_profile_2,1995-07-19,2000-07-15,0.02076196480602581,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
142,burty_profile_1_1995-07-19_2000-07-15,burty,burty_profile_1,1995-07-19,2000-07-15,0.02076196480602581,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
143,burty_profile_3_1995-07-19_2000-07-15,burty,burty_profile_3,1995-07-19,2000-07-15,0.02076196480602581,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
144,novonikolskoe_profile_49_2009-07-15_2011-09-12,novonikolskoe,novonikolskoe_profile_49,2009-07-15,2011-09-12,0.02061641984178801,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
145,novonikolskoe_profile_50_2009-07-15_2011-09-12,novonikolskoe,novonikolskoe_profile_50,2009-07-15,2011-09-12,0.02061641984178801,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
146,novonikolskoe_profile_51_2009-07-15_2011-09-12,novonikolskoe,novonikolskoe_profile_51,2009-07-15,2011-09-12,0.02061641984178801,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
147,urakov_bugor_profile_2_2016-10-12_2019-10-09,urakov_bugor,urakov_bugor_profile_2,2016-10-12,2019-10-09,0.020105206704804316,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
148,urakov_bugor_profile_1_2016-10-12_2019-10-09,urakov_bugor,urakov_bugor_profile_1,2016-10-12,2019-10-09,0.020105206704804316,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
149,pichuga_yuzhny_profile_5_2019-10-07_2021-06-01,pichuga_yuzhny,pichuga_yuzhny_profile_5,2019-10-07,2021-06-01,0.020080793259093788,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
150,pichuga_yuzhny_profile_6_2019-10-07_2021-06-01,pichuga_yuzhny,pichuga_yuzhny_profile_6,2019-10-07,2021-06-01,0.020080793259093788,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
151,pichuga_yuzhny_profile_5_1986-11-15_1988-09-13,pichuga_yuzhny,pichuga_yuzhny_profile_5,1986-11-15,1988-09-13,0.019943655039549518,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
152,pichuga_yuzhny_profile_6_1986-11-15_1988-09-13,pichuga_yuzhny,pichuga_yuzhny_profile_6,1986-11-15,1988-09-13,0.019943655039549518,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
153,pichuga_yuzhny_profile_4_1986-11-15_1988-09-13,pichuga_yuzhny,pichuga_yuzhny_profile_4,1986-11-15,1988-09-13,0.019943655039549518,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
154,novonikolskoe_profile_51_1991-10-17_1995-07-15,novonikolskoe,novonikolskoe_profile_51,1991-10-17,1995-07-15,0.01991085333931251,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
155,novonikolskoe_profile_50_1991-10-17_1995-07-15,novonikolskoe,novonikolskoe_profile_50,1991-10-17,1995-07-15,0.01991085333931251,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
156,proleyskiy_profile_2_1995-07-17_1997-08-14,proleyskiy,proleyskiy_profile_2,1995-07-17,1997-08-14,0.019890532704129722,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
157,proleyskiy_profile_3_1995-07-17_1997-08-14,proleyskiy,proleyskiy_profile_3,1995-07-17,1997-08-14,0.019890532704129722,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
158,urakov_bugor_profile_3_2016-10-12_2019-08-14,urakov_bugor,urakov_bugor_profile_3,2016-10-12,2019-08-14,0.01986804388230133,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
159,berezhnovka_profile_61_1991-10-18_1994-10-21,berezhnovka,berezhnovka_profile_61,1991-10-18,1994-10-21,0.019727321313890538,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
160,berezhnovka_profile_62_1991-10-18_1994-10-21,berezhnovka,berezhnovka_profile_62,1991-10-18,1994-10-21,0.019727321313890538,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
161,berezhnovka_profile_60_1991-10-18_1994-10-21,berezhnovka,berezhnovka_profile_60,1991-10-18,1994-10-21,0.019727321313890538,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
162,novonikolskoe_profile_50_2011-09-12_2012-09-25,novonikolskoe,novonikolskoe_profile_50,2011-09-12,2012-09-25,0.019428702421413563,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
163,novonikolskoe_profile_51_2011-09-12_2012-09-25,novonikolskoe,novonikolskoe_profile_51,2011-09-12,2012-09-25,0.019428702421413563,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
164,pichuga_yuzhny_profile_4_2013-07-02_2015-07-13,pichuga_yuzhny,pichuga_yuzhny_profile_4,2013-07-02,2015-07-13,0.019361697363854166,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
165,pichuga_yuzhny_profile_5_2013-07-02_2015-07-13,pichuga_yuzhny,pichuga_yuzhny_profile_5,2013-07-02,2015-07-13,0.019361697363854166,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
166,molchanovka_profile_58_2016-05-25_2016-09-17,molchanovka,molchanovka_profile_58,2016-05-25,2016-09-17,0.019243924285634654,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
167,molchanovka_profile_57_2016-05-25_2016-09-17,molchanovka,molchanovka_profile_57,2016-05-25,2016-09-17,0.019243924285634654,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
168,molchanovka_profile_59_2016-05-25_2016-09-17,molchanovka,molchanovka_profile_59,2016-05-25,2016-09-17,0.019243924285634654,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
169,pichuga_yuzhny_profile_4_1988-09-13_1995-07-14,pichuga_yuzhny,pichuga_yuzhny_profile_4,1988-09-13,1995-07-14,0.019068078175545972,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
170,novonikolskoe_profile_50_2006-09-26_2009-07-15,novonikolskoe,novonikolskoe_profile_50,2006-09-26,2009-07-15,0.018938150214679667,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
171,novonikolskoe_profile_51_2006-09-26_2009-07-15,novonikolskoe,novonikolskoe_profile_51,2006-09-26,2009-07-15,0.018938150214679667,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
172,novonikolskoe_profile_49_2006-09-26_2009-07-15,novonikolskoe,novonikolskoe_profile_49,2006-09-26,2009-07-15,0.018938150214679667,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
173,urakov_bugor_profile_1_2015-07-16_2016-10-12,urakov_bugor,urakov_bugor_profile_1,2015-07-16,2016-10-12,0.0188282404643427,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
174,urakov_bugor_profile_2_2015-07-16_2016-09-16,urakov_bugor,urakov_bugor_profile_2,2015-07-16,2016-09-16,0.018788920038067706,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
175,urakov_bugor_profile_3_2015-07-16_2016-09-16,urakov_bugor,urakov_bugor_profile_3,2015-07-16,2016-09-16,0.018788920038067706,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
176,novonikolskoe_profile_49_1959-12-11_1960-10-21,novonikolskoe,novonikolskoe_profile_49,1959-12-11,1960-10-21,0.01870353891401208,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
177,novonikolskoe_profile_51_1959-12-11_1960-10-21,novonikolskoe,novonikolskoe_profile_51,1959-12-11,1960-10-21,0.01870353891401208,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
178,novonikolskoe_profile_50_1959-12-11_1960-10-21,novonikolskoe,novonikolskoe_profile_50,1959-12-11,1960-10-21,0.01870353891401208,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
179,urakov_bugor_profile_3_1997-08-16_2000-07-09,urakov_bugor,urakov_bugor_profile_3,1997-08-16,2000-07-09,0.0182277753162762,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
180,urakov_bugor_profile_1_1999-07-08_2000-07-09,urakov_bugor,urakov_bugor_profile_1,1999-07-08,2000-07-09,0.017974504923897024,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
181,urakov_bugor_profile_2_1999-07-08_2000-07-09,urakov_bugor,urakov_bugor_profile_2,1999-07-08,2000-07-09,0.017974504923897024,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
182,molchanovka_profile_58_2021-07-07_2022-08-03,molchanovka,molchanovka_profile_58,2021-07-07,2022-08-03,0.017632962205126983,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
183,molchanovka_profile_59_2021-07-07_2022-08-03,molchanovka,molchanovka_profile_59,2021-07-07,2022-08-03,0.017632962205126983,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
184,molchanovka_profile_57_2021-07-07_2022-08-03,molchanovka,molchanovka_profile_57,2021-07-07,2022-08-03,0.017632962205126983,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
185,novonikolskoe_profile_51_2012-09-25_2013-07-03,novonikolskoe,novonikolskoe_profile_51,2012-09-25,2013-07-03,0.017324874878402067,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
186,novonikolskoe_profile_50_2012-09-25_2013-07-03,novonikolskoe,novonikolskoe_profile_50,2012-09-25,2013-07-03,0.017324874878402067,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
187,novonikolskoe_profile_49_1960-10-21_1965-07-26,novonikolskoe,novonikolskoe_profile_49,1960-10-21,1965-07-26,0.017103404129546865,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
188,novonikolskoe_profile_51_1960-10-21_1965-07-26,novonikolskoe,novonikolskoe_profile_51,1960-10-21,1965-07-26,0.017103404129546865,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
189,novonikolskoe_profile_50_1960-10-21_1965-07-26,novonikolskoe,novonikolskoe_profile_50,1960-10-21,1965-07-26,0.017103404129546865,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
190,novonikolskoe_profile_49_2011-09-12_2013-07-03,novonikolskoe,novonikolskoe_profile_49,2011-09-12,2013-07-03,0.016924608179144963,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
191,berezhnovka_profile_61_1986-10-26_1991-10-18,berezhnovka,berezhnovka_profile_61,1986-10-26,1991-10-18,0.016917930526509025,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
192,berezhnovka_profile_60_1986-10-26_1991-10-18,berezhnovka,berezhnovka_profile_60,1986-10-26,1991-10-18,0.016917930526509025,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
193,berezhnovka_profile_62_1986-10-26_1991-10-18,berezhnovka,berezhnovka_profile_62,1986-10-26,1991-10-18,0.016917930526509025,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
194,proleyskiy_profile_2_1993-05-25_1995-07-17,proleyskiy,proleyskiy_profile_2,1993-05-25,1995-07-17,0.01674749020495003,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
195,proleyskiy_profile_3_1993-05-25_1995-07-17,proleyskiy,proleyskiy_profile_3,1993-05-25,1995-07-17,0.01674749020495003,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
196,molchanovka_profile_59_2004-07-27_2006-09-30,molchanovka,molchanovka_profile_59,2004-07-27,2006-09-30,0.016431835634677802,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
197,proleyskiy_profile_3_2016-09-15_2019-10-10,proleyskiy,proleyskiy_profile_3,2016-09-15,2019-10-10,0.016372056919782357,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
198,proleyskiy_profile_2_2016-09-15_2019-10-10,proleyskiy,proleyskiy_profile_2,2016-09-15,2019-10-10,0.016372056919782357,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
199,molchanovka_profile_57_2004-07-27_2006-07-23,molchanovka,molchanovka_profile_57,2004-07-27,2006-07-23,0.01632537885208926,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
200,molchanovka_profile_58_2004-07-27_2006-07-23,molchanovka,molchanovka_profile_58,2004-07-27,2006-07-23,0.01632537885208926,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
201,molchanovka_profile_58_2006-09-30_2009-07-19,molchanovka,molchanovka_profile_58,2006-09-30,2009-07-19,0.0157258362422051,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
202,molchanovka_profile_59_2006-09-30_2009-07-19,molchanovka,molchanovka_profile_59,2006-09-30,2009-07-19,0.0157258362422051,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
203,molchanovka_profile_57_2006-09-30_2009-07-19,molchanovka,molchanovka_profile_57,2006-09-30,2009-07-19,0.0157258362422051,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
204,molchanovka_profile_59_2019-08-14_2021-07-07,molchanovka,molchanovka_profile_59,2019-08-14,2021-07-07,0.015637625288388742,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
205,molchanovka_profile_58_2019-08-14_2021-07-07,molchanovka,molchanovka_profile_58,2019-08-14,2021-07-07,0.015637625288388742,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
206,molchanovka_profile_57_2019-08-14_2021-07-07,molchanovka,molchanovka_profile_57,2019-08-14,2021-07-07,0.015637625288388742,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
207,novonikolskoe_profile_49_1965-07-26_1970-07-20,novonikolskoe,novonikolskoe_profile_49,1965-07-26,1970-07-20,0.015334058395830252,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
208,novonikolskoe_profile_51_1965-07-26_1970-07-20,novonikolskoe,novonikolskoe_profile_51,1965-07-26,1970-07-20,0.015334058395830252,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
209,urakov_bugor_profile_2_2004-07-28_2005-07-26,urakov_bugor,urakov_bugor_profile_2,2004-07-28,2005-07-26,0.015086631289540808,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
210,urakov_bugor_profile_1_2004-07-28_2005-07-26,urakov_bugor,urakov_bugor_profile_1,2004-07-28,2005-07-26,0.015086631289540808,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
211,nizhniy_urakov_profile_4_2004-07-22_2005-07-21,nizhniy_urakov,nizhniy_urakov_profile_4,2004-07-22,2005-07-21,0.014991360602518591,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
212,nizhniy_urakov_profile_2_2004-07-22_2005-07-21,nizhniy_urakov,nizhniy_urakov_profile_2,2004-07-22,2005-07-21,0.014991360602518591,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
213,nizhniy_urakov_profile_1_2004-07-22_2005-07-21,nizhniy_urakov,nizhniy_urakov_profile_1,2004-07-22,2005-07-21,0.014991360602518591,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
214,novonikolskoe_profile_50_1965-07-26_1974-07-18,novonikolskoe,novonikolskoe_profile_50,1965-07-26,1974-07-18,0.01488885591079003,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
215,molchanovka_profile_57_1980-11-27_1986-10-27,molchanovka,molchanovka_profile_57,1980-11-27,1986-10-27,0.014706525597319529,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
216,molchanovka_profile_59_1980-11-27_1986-10-27,molchanovka,molchanovka_profile_59,1980-11-27,1986-10-27,0.014706525597319529,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
217,molchanovka_profile_58_1980-11-27_1986-10-27,molchanovka,molchanovka_profile_58,1980-11-27,1986-10-27,0.014706525597319529,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
218,proleyskiy_profile_3_1990-05-19_1993-05-25,proleyskiy,proleyskiy_profile_3,1990-05-19,1993-05-25,0.014506621957437713,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
219,proleyskiy_profile_2_1990-05-19_1993-05-25,proleyskiy,proleyskiy_profile_2,1990-05-19,1993-05-25,0.014506621957437713,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
220,proleyskiy_profile_1_1990-05-19_1993-05-25,proleyskiy,proleyskiy_profile_1,1990-05-19,1993-05-25,0.014506621957437713,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
221,novonikolskoe_profile_49_1970-07-20_1974-07-18,novonikolskoe,novonikolskoe_profile_49,1970-07-20,1974-07-18,0.014473105652943175,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
222,novonikolskoe_profile_51_1970-07-20_1974-07-18,novonikolskoe,novonikolskoe_profile_51,1970-07-20,1974-07-18,0.014473105652943175,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
223,burty_profile_1_2004-07-21_2005-07-18,burty,burty_profile_1,2004-07-21,2005-07-18,0.014454796920547922,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
224,burty_profile_2_2004-07-21_2005-07-18,burty,burty_profile_2,2004-07-21,2005-07-18,0.014454796920547922,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
225,burty_profile_3_2004-07-21_2005-07-18,burty,burty_profile_3,2004-07-21,2005-07-18,0.014454796920547922,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
226,burty_profile_1_2016-10-13_2017-06-20,burty,burty_profile_1,2016-10-13,2017-06-20,0.014387134174941888,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
227,burty_profile_2_2016-10-13_2017-06-20,burty,burty_profile_2,2016-10-13,2017-06-20,0.014387134174941888,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
228,novonikolskoe_profile_50_2003-07-15_2006-09-26,novonikolskoe,novonikolskoe_profile_50,2003-07-15,2006-09-26,0.014291701939710784,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
229,nizhniy_urakov_profile_3_2006-09-29_2009-07-18,nizhniy_urakov,nizhniy_urakov_profile_3,2006-09-29,2009-07-18,0.014215857475248646,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
230,nizhniy_urakov_profile_1_2006-09-29_2009-07-18,nizhniy_urakov,nizhniy_urakov_profile_1,2006-09-29,2009-07-18,0.014215857475248646,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
231,nizhniy_urakov_profile_4_2006-09-29_2009-07-18,nizhniy_urakov,nizhniy_urakov_profile_4,2006-09-29,2009-07-18,0.014215857475248646,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
232,nizhniy_urakov_profile_2_2006-09-29_2009-07-18,nizhniy_urakov,nizhniy_urakov_profile_2,2006-09-29,2009-07-18,0.014215857475248646,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
233,urakov_bugor_profile_1_2000-07-09_2004-07-28,urakov_bugor,urakov_bugor_profile_1,2000-07-09,2004-07-28,0.013960177612339177,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
234,novonikolskoe_profile_49_1974-07-18_1980-11-03,novonikolskoe,novonikolskoe_profile_49,1974-07-18,1980-11-03,0.01376781260897041,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
235,novonikolskoe_profile_51_1974-07-18_1980-11-03,novonikolskoe,novonikolskoe_profile_51,1974-07-18,1980-11-03,0.01376781260897041,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
236,novonikolskoe_profile_50_1974-07-18_1980-11-03,novonikolskoe,novonikolskoe_profile_50,1974-07-18,1980-11-03,0.01376781260897041,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
237,nizhniy_urakov_profile_4_1995-07-21_1995-10-13,nizhniy_urakov,nizhniy_urakov_profile_4,1995-07-21,1995-10-13,0.013725115990799069,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
238,nizhniy_urakov_profile_2_1995-07-21_1995-10-13,nizhniy_urakov,nizhniy_urakov_profile_2,1995-07-21,1995-10-13,0.013725115990799069,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
239,nizhniy_urakov_profile_1_1995-07-21_1995-10-13,nizhniy_urakov,nizhniy_urakov_profile_1,1995-07-21,1995-10-13,0.013725115990799069,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
240,nizhniy_urakov_profile_3_1995-07-21_1995-10-13,nizhniy_urakov,nizhniy_urakov_profile_3,1995-07-21,1995-10-13,0.013725115990799069,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
241,proleyskiy_profile_1_2015-07-13_2019-10-10,proleyskiy,proleyskiy_profile_1,2015-07-13,2019-10-10,0.013662362619471347,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
242,pichuga_yuzhny_profile_4_2006-09-25_2009-07-14,pichuga_yuzhny,pichuga_yuzhny_profile_4,2006-09-25,2009-07-14,0.013429985831711557,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
243,nizhniy_urakov_profile_1_2020-09-16_2022-08-02,nizhniy_urakov,nizhniy_urakov_profile_1,2020-09-16,2022-08-02,0.013099480544099979,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
244,nizhniy_urakov_profile_4_2020-09-16_2022-08-02,nizhniy_urakov,nizhniy_urakov_profile_4,2020-09-16,2022-08-02,0.013099480544099979,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
245,nizhniy_urakov_profile_3_2020-09-16_2022-08-02,nizhniy_urakov,nizhniy_urakov_profile_3,2020-09-16,2022-08-02,0.013099480544099979,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
246,proleyskiy_profile_1_1993-05-25_1997-08-14,proleyskiy,proleyskiy_profile_1,1993-05-25,1997-08-14,0.01298470305412855,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
247,molchanovka_profile_59_2012-10-15_2013-07-10,molchanovka,molchanovka_profile_59,2012-10-15,2013-07-10,0.01275763315491549,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
248,molchanovka_profile_58_2012-10-15_2013-07-10,molchanovka,molchanovka_profile_58,2012-10-15,2013-07-10,0.01275763315491549,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
249,molchanovka_profile_57_2012-10-15_2013-07-10,molchanovka,molchanovka_profile_57,2012-10-15,2013-07-10,0.01275763315491549,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
250,urakov_bugor_profile_2_2003-07-25_2004-07-28,urakov_bugor,urakov_bugor_profile_2,2003-07-25,2004-07-28,0.012317769586937007,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
251,urakov_bugor_profile_1_2006-09-29_2009-07-19,urakov_bugor,urakov_bugor_profile_1,2006-09-29,2009-07-19,0.01230471093154942,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
252,urakov_bugor_profile_2_2006-09-29_2009-07-19,urakov_bugor,urakov_bugor_profile_2,2006-09-29,2009-07-19,0.01230471093154942,0.0396099775575184,False,Ошибка восстановления ниже выбранного порога.
