interval_id,site_id,profile_id,date_start,date_end,days_between,years_between,brow_pos_start_m,brow_pos_end_m,retreat_m,retreat_rate_m_per_year,retreat_abs_m,retreat_rate_abs_m_per_year,n_raw_points_used,calc_method,qc_flag,qc_note,site_name,shore_type,shore_orientation_text,shore_orientation_deg,exposure_sectors_text,lithology_text,lithology_class,notes,source_file,source_sheet,profile_num,profile_name,sheet_name_raw,start_date,end_date,n_observations,source_file_profile,in_project_scope,scope_status,scope_note,n_wind_obs,mean_wind_speed_ms,max_wind_speed_ms,coverage_wind,n_water_obs,mean_level,max_level,min_level,range_level,coverage_water,water_variable_is_ambiguous,qc_flag_analysis,qc_note_analysis
nizhniy_balykley_profile_53_2022-10-12_2024-07-16,nizhniy_balykley,nizhniy_balykley_profile_53,2022-10-12,2024-07-16,643,1.7604380561259412,25.289999999999992,23.039999999999992,-2.25,-1.2780909797822706,2.25,1.2780909797822706,2,mean_brow_position_pn_by_date_then_difference,,,Нижний Балыклей,Левый,Запад,270.0,"С, СЗ, З, ЮЗ","Супеси, суглинки, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,53.0,ПРОФИЛЬ № 53,Нижний Балыклей,1958-09-28,2024-07-16,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,1.0,,,0.0015527950310559005,0,,,,,0.0,False,LOW_COVERAGE_WIND;LOW_COVERAGE_WATER,"Wind coverage is 0.00, below the 0.8 threshold; interval summaries should be treated as screening-only. Water coverage is 0.00, below the 0.8 threshold."
nizhniy_balykley_profile_54_1958-09-28_1960-10-22,nizhniy_balykley,nizhniy_balykley_profile_54,1958-09-28,1960-10-22,755,2.067077344284737,340.85,328.45,-12.400000000000034,-5.998807947019884,12.400000000000034,5.998807947019884,2,mean_brow_position_pn_by_date_then_difference,,,Нижний Балыклей,Левый,Запад,270.0,"С, СЗ, З, ЮЗ","Супеси, суглинки, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,54.0,ПРОФИЛЬ № 54,Нижний Балыклей,1958-09-28,2024-07-16,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,0,,,,,0.0,False,LOW_COVERAGE_WIND;LOW_COVERAGE_WATER,"No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water coverage is 0.00, below the 0.8 threshold."
nizhniy_balykley_profile_54_1960-10-22_1965-07-27,nizhniy_balykley,nizhniy_balykley_profile_54,1960-10-22,1965-07-27,1739,4.761122518822724,328.45,304.15,-24.30000000000001,-5.103838412880969,24.30000000000001,5.103838412880969,2,mean_brow_position_pn_by_date_then_difference,,,Нижний Балыклей,Левый,Запад,270.0,"С, СЗ, З, ЮЗ","Супеси, суглинки, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,54.0,ПРОФИЛЬ № 54,Нижний Балыклей,1958-09-28,2024-07-16,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,0,,,,,0.0,False,LOW_COVERAGE_WIND;LOW_COVERAGE_WATER,"No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water coverage is 0.00, below the 0.8 threshold."
nizhniy_balykley_profile_54_1965-07-27_1970-07-15,nizhniy_balykley,nizhniy_balykley_profile_54,1965-07-27,1970-07-15,1814,4.966461327857632,304.15,280.05,-24.09999999999997,-4.852549614112452,24.09999999999997,4.852549614112452,2,mean_brow_position_pn_by_date_then_difference,,,Нижний Балыклей,Левый,Запад,270.0,"С, СЗ, З, ЮЗ","Супеси, суглинки, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,54.0,ПРОФИЛЬ № 54,Нижний Балыклей,1958-09-28,2024-07-16,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,0,,,,,0.0,False,LOW_COVERAGE_WIND;LOW_COVERAGE_WATER,"No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water coverage is 0.00, below the 0.8 threshold."
nizhniy_balykley_profile_54_1970-07-15_1974-07-17,nizhniy_balykley,nizhniy_balykley_profile_54,1970-07-15,1974-07-17,1463,4.005475701574264,280.05,260.95,-19.100000000000023,-4.768472317156533,19.100000000000023,4.768472317156533,2,mean_brow_position_pn_by_date_then_difference,,,Нижний Балыклей,Левый,Запад,270.0,"С, СЗ, З, ЮЗ","Супеси, суглинки, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,54.0,ПРОФИЛЬ № 54,Нижний Балыклей,1958-09-28,2024-07-16,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,0,,,,,0.0,False,LOW_COVERAGE_WIND;LOW_COVERAGE_WATER,"No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water coverage is 0.00, below the 0.8 threshold."
nizhniy_balykley_profile_54_1974-07-17_1980-11-13,nizhniy_balykley,nizhniy_balykley_profile_54,1974-07-17,1980-11-13,2311,6.327173169062286,260.95,239.52,-21.42999999999998,-3.386978580700992,21.42999999999998,3.386978580700992,2,mean_brow_position_pn_by_date_then_difference,,,Нижний Балыклей,Левый,Запад,270.0,"С, СЗ, З, ЮЗ","Супеси, суглинки, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,54.0,ПРОФИЛЬ № 54,Нижний Балыклей,1958-09-28,2024-07-16,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,0,,,,,0.0,False,LOW_COVERAGE_WIND;LOW_COVERAGE_WATER,"No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water coverage is 0.00, below the 0.8 threshold."
nizhniy_balykley_profile_54_1980-11-13_1986-10-30,nizhniy_balykley,nizhniy_balykley_profile_54,1980-11-13,1986-10-30,2177,5.960301163586585,239.52,215.15,-24.370000000000005,-4.088719568213138,24.370000000000005,4.088719568213138,2,mean_brow_position_pn_by_date_then_difference,,,Нижний Балыклей,Левый,Запад,270.0,"С, СЗ, З, ЮЗ","Супеси, суглинки, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,54.0,ПРОФИЛЬ № 54,Нижний Балыклей,1958-09-28,2024-07-16,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,1,14.35,14.35,14.35,0.0,0.14285714285714285,True,LOW_COVERAGE_WIND;LOW_COVERAGE_WATER;AMBIGUOUS_WATER_VARIABLE,"No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water coverage is 0.14, below the 0.8 threshold. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy."
nizhniy_balykley_profile_54_1986-10-30_1991-10-17,nizhniy_balykley,nizhniy_balykley_profile_54,1986-10-30,1991-10-17,1813,4.963723477070499,215.15,192.08,-23.069999999999997,-4.647720628792056,23.069999999999997,4.647720628792056,2,mean_brow_position_pn_by_date_then_difference,,,Нижний Балыклей,Левый,Запад,270.0,"С, СЗ, З, ЮЗ","Супеси, суглинки, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,54.0,ПРОФИЛЬ № 54,Нижний Балыклей,1958-09-28,2024-07-16,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,6,14.542499999999999,14.795,14.335,0.4599999999999991,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
nizhniy_balykley_profile_54_1991-10-17_1995-07-18,nizhniy_balykley,nizhniy_balykley_profile_54,1991-10-17,1995-07-18,1370,3.7508555783709783,192.08,174.35,-17.730000000000018,-4.7269215328467205,17.730000000000018,4.7269215328467205,2,mean_brow_position_pn_by_date_then_difference,,,Нижний Балыклей,Левый,Запад,270.0,"С, СЗ, З, ЮЗ","Супеси, суглинки, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,54.0,ПРОФИЛЬ № 54,Нижний Балыклей,1958-09-28,2024-07-16,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,5,14.696000000000002,14.75,14.635000000000002,0.11499999999999844,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
nizhniy_balykley_profile_54_1995-07-18_1999-07-02,nizhniy_balykley,nizhniy_balykley_profile_54,1995-07-18,1999-07-02,1445,3.9561943874058874,174.35,161.98,-12.370000000000005,-3.126742214532873,12.370000000000005,3.126742214532873,2,mean_brow_position_pn_by_date_then_difference,,,Нижний Балыклей,Левый,Запад,270.0,"С, СЗ, З, ЮЗ","Супеси, суглинки, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,54.0,ПРОФИЛЬ № 54,Нижний Балыклей,1958-09-28,2024-07-16,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,5,14.659,14.75,14.525,0.22499999999999964,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
nizhniy_balykley_profile_54_1999-07-02_2000-07-07,nizhniy_balykley,nizhniy_balykley_profile_54,1999-07-02,2000-07-07,371,1.0157426420260096,161.98,156.84,-5.139999999999986,-5.060336927223706,5.139999999999986,5.060336927223706,2,mean_brow_position_pn_by_date_then_difference,,,Нижний Балыклей,Левый,Запад,270.0,"С, СЗ, З, ЮЗ","Супеси, суглинки, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,54.0,ПРОФИЛЬ № 54,Нижний Балыклей,1958-09-28,2024-07-16,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,2,14.7025,14.75,14.655,0.09500000000000064,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
nizhniy_balykley_profile_54_2000-07-07_2001-07-07,nizhniy_balykley,nizhniy_balykley_profile_54,2000-07-07,2001-07-07,365,0.999315537303217,156.84,153.39,-3.450000000000017,-3.452363013698647,3.450000000000017,3.452363013698647,2,mean_brow_position_pn_by_date_then_difference,,,Нижний Балыклей,Левый,Запад,270.0,"С, СЗ, З, ЮЗ","Супеси, суглинки, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,54.0,ПРОФИЛЬ № 54,Нижний Балыклей,1958-09-28,2024-07-16,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,2,14.8225,14.895,14.75,0.14499999999999957,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
nizhniy_balykley_profile_54_2001-07-07_2005-10-11,nizhniy_balykley,nizhniy_balykley_profile_54,2001-07-07,2005-10-11,1557,4.262833675564682,153.39,136.95,-16.439999999999998,-3.8565895953757217,16.439999999999998,3.8565895953757217,2,mean_brow_position_pn_by_date_then_difference,,,Нижний Балыклей,Левый,Запад,270.0,"С, СЗ, З, ЮЗ","Супеси, суглинки, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,54.0,ПРОФИЛЬ № 54,Нижний Балыклей,1958-09-28,2024-07-16,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,5,14.869,14.93,14.805,0.125,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
nizhniy_balykley_profile_54_2005-10-11_2006-07-19,nizhniy_balykley,nizhniy_balykley_profile_54,2005-10-11,2006-07-19,281,0.7693360711841205,136.95,134.79,-2.1599999999999966,-2.8076156583629848,2.1599999999999966,2.8076156583629848,2,mean_brow_position_pn_by_date_then_difference,,,Нижний Балыклей,Левый,Запад,270.0,"С, СЗ, З, ЮЗ","Супеси, суглинки, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,54.0,ПРОФИЛЬ № 54,Нижний Балыклей,1958-09-28,2024-07-16,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,2,14.870000000000001,14.93,14.81,0.11999999999999922,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
nizhniy_balykley_profile_54_2006-07-19_2006-10-03,nizhniy_balykley,nizhniy_balykley_profile_54,2006-07-19,2006-10-03,76,0.2080766598220397,134.79,135.35,0.5600000000000023,2.6913157894736948,0.5600000000000023,2.6913157894736948,2,mean_brow_position_pn_by_date_then_difference,,,Нижний Балыклей,Левый,Запад,270.0,"С, СЗ, З, ЮЗ","Супеси, суглинки, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,54.0,ПРОФИЛЬ № 54,Нижний Балыклей,1958-09-28,2024-07-16,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,1,14.81,14.81,14.81,0.0,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
nizhniy_balykley_profile_54_2006-10-03_2009-07-17,nizhniy_balykley,nizhniy_balykley_profile_54,2006-10-03,2009-07-17,1018,2.7871321013004797,135.35,127.15,-8.199999999999989,-2.942092337917481,8.199999999999989,2.942092337917481,2,mean_brow_position_pn_by_date_then_difference,,,Нижний Балыклей,Левый,Запад,270.0,"С, СЗ, З, ЮЗ","Супеси, суглинки, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,54.0,ПРОФИЛЬ № 54,Нижний Балыклей,1958-09-28,2024-07-16,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,4,14.75875,14.81,14.705,0.10500000000000043,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
nizhniy_balykley_profile_54_2009-07-17_2010-07-22,nizhniy_balykley,nizhniy_balykley_profile_54,2009-07-17,2010-07-22,370,1.0130047912388775,127.15,123.35,-3.8000000000000114,-3.751216216216227,3.8000000000000114,3.751216216216227,2,mean_brow_position_pn_by_date_then_difference,,,Нижний Балыклей,Левый,Запад,270.0,"С, СЗ, З, ЮЗ","Супеси, суглинки, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,54.0,ПРОФИЛЬ № 54,Нижний Балыклей,1958-09-28,2024-07-16,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,2,14.535,14.705,14.365,0.33999999999999986,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
nizhniy_balykley_profile_54_2010-07-22_2011-09-13,nizhniy_balykley,nizhniy_balykley_profile_54,2010-07-22,2011-09-13,418,1.1444216290212184,123.35,122.69,-0.6599999999999966,-0.5767105263157865,0.6599999999999966,0.5767105263157865,2,mean_brow_position_pn_by_date_then_difference,,,Нижний Балыклей,Левый,Запад,270.0,"С, СЗ, З, ЮЗ","Супеси, суглинки, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,54.0,ПРОФИЛЬ № 54,Нижний Балыклей,1958-09-28,2024-07-16,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,584.0,6.253012048192771,13.0,0.360381861575179,2,14.385,14.405,14.365,0.03999999999999915,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,"Wind coverage is 0.36, below the 0.8 threshold; interval summaries should be treated as screening-only. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy."
nizhniy_balykley_profile_54_2011-09-13_2013-07-12,nizhniy_balykley,nizhniy_balykley_profile_54,2011-09-13,2013-07-12,668,1.828884325804244,122.69,118.01,-4.679999999999993,-2.558937125748499,4.679999999999993,2.558937125748499,2,mean_brow_position_pn_by_date_then_difference,,,Нижний Балыклей,Левый,Запад,270.0,"С, СЗ, З, ЮЗ","Супеси, суглинки, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,54.0,ПРОФИЛЬ № 54,Нижний Балыклей,1958-09-28,2024-07-16,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,313.0,6.313099041533547,11.0,0.1031390134529148,3,14.595,14.755,14.405,0.3500000000000014,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,"Wind coverage is 0.10, below the 0.8 threshold; interval summaries should be treated as screening-only. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy."
nizhniy_balykley_profile_54_2013-07-12_2015-07-14,nizhniy_balykley,nizhniy_balykley_profile_54,2013-07-12,2015-07-14,732,2.004106776180698,118.01,112.44,-5.570000000000007,-2.779293032786889,5.570000000000007,2.779293032786889,2,mean_brow_position_pn_by_date_then_difference,,,Нижний Балыклей,Левый,Запад,270.0,"С, СЗ, З, ЮЗ","Супеси, суглинки, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,54.0,ПРОФИЛЬ № 54,Нижний Балыклей,1958-09-28,2024-07-16,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,3,14.608333333333334,14.755,14.52,0.2350000000000012,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
nizhniy_balykley_profile_54_2015-07-14_2016-05-26,nizhniy_balykley,nizhniy_balykley_profile_54,2015-07-14,2016-05-26,317,0.8678986995208761,112.44,109.99,-2.450000000000003,-2.822910094637228,2.450000000000003,2.822910094637228,2,mean_brow_position_pn_by_date_then_difference,,,Нижний Балыклей,Левый,Запад,270.0,"С, СЗ, З, ЮЗ","Супеси, суглинки, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,54.0,ПРОФИЛЬ № 54,Нижний Балыклей,1958-09-28,2024-07-16,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,2,14.6675,14.785,14.55,0.23499999999999943,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
nizhniy_balykley_profile_54_2016-05-26_2021-07-08,nizhniy_balykley,nizhniy_balykley_profile_54,2016-05-26,2021-07-08,1869,5.117043121149897,109.99,95.73,-14.259999999999993,-2.786765650080256,14.259999999999993,2.786765650080256,2,mean_brow_position_pn_by_date_then_difference,,,Нижний Балыклей,Левый,Запад,270.0,"С, СЗ, З, ЮЗ","Супеси, суглинки, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,54.0,ПРОФИЛЬ № 54,Нижний Балыклей,1958-09-28,2024-07-16,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,1.0,,,0.0005347593582887701,3,14.735,14.785,14.64,0.14499999999999957,0.5,True,LOW_COVERAGE_WIND;LOW_COVERAGE_WATER;AMBIGUOUS_WATER_VARIABLE,"Wind coverage is 0.00, below the 0.8 threshold; interval summaries should be treated as screening-only. Water coverage is 0.50, below the 0.8 threshold. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy."
nizhniy_balykley_profile_54_2021-07-08_2022-10-12,nizhniy_balykley,nizhniy_balykley_profile_54,2021-07-08,2022-10-12,461,1.2621492128678986,95.73,93.69,-2.0400000000000063,-1.616290672451198,2.0400000000000063,1.616290672451198,2,mean_brow_position_pn_by_date_then_difference,,,Нижний Балыклей,Левый,Запад,270.0,"С, СЗ, З, ЮЗ","Супеси, суглинки, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,54.0,ПРОФИЛЬ № 54,Нижний Балыклей,1958-09-28,2024-07-16,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,13.0,,,0.012987012987012988,0,,,,,0.0,False,LOW_COVERAGE_WIND;LOW_COVERAGE_WATER,"Wind coverage is 0.01, below the 0.8 threshold; interval summaries should be treated as screening-only. Water coverage is 0.00, below the 0.8 threshold."
nizhniy_balykley_profile_54_2022-10-12_2024-07-16,nizhniy_balykley,nizhniy_balykley_profile_54,2022-10-12,2024-07-16,643,1.7604380561259412,93.69,88.92999999999999,-4.760000000000005,-2.7038724727838286,4.760000000000005,2.7038724727838286,2,mean_brow_position_pn_by_date_then_difference,,,Нижний Балыклей,Левый,Запад,270.0,"С, СЗ, З, ЮЗ","Супеси, суглинки, местами выходы хвалынских глин",Мягкие,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,54.0,ПРОФИЛЬ № 54,Нижний Балыклей,1958-09-28,2024-07-16,26,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,1.0,,,0.0015527950310559005,0,,,,,0.0,False,LOW_COVERAGE_WIND;LOW_COVERAGE_WATER,"Wind coverage is 0.00, below the 0.8 threshold; interval summaries should be treated as screening-only. Water coverage is 0.00, below the 0.8 threshold."
nizhniy_urakov_profile_1_1987-06-28_1989-08-07,nizhniy_urakov,nizhniy_urakov_profile_1,1987-06-28,1989-08-07,771,2.11088295687885,70.63,70.62,-0.0099999999999909,-0.0047373540855988,0.0099999999999909,0.0047373540855988,2,mean_brow_position_pn_by_date_then_difference,,,Нижний Ураков,Правый,Юго-восток,135.0,"В, ЮВ, Ю, ЮЗ","Суглинки, песчаные глины с опоками и опоковидными песчаниками в нижней части",Среднее по твердости,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,1.0,ПРОФИЛЬ № 1,Нижний Ураков,1987-06-28,2022-08-02,25,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,3,14.463333333333333,14.605,14.335,0.2699999999999996,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
nizhniy_urakov_profile_1_1989-08-07_1993-05-27,nizhniy_urakov,nizhniy_urakov_profile_1,1989-08-07,1993-05-27,1389,3.802874743326489,70.62,64.41,-6.210000000000008,-1.632975161987043,6.210000000000008,1.632975161987043,2,mean_brow_position_pn_by_date_then_difference,,,Нижний Ураков,Правый,Юго-восток,135.0,"В, ЮВ, Ю, ЮЗ","Суглинки, песчаные глины с опоками и опоковидными песчаниками в нижней части",Среднее по твердости,,data/raw/site_metadata/Литология и орентировка берега.xlsx,Лист1,1.0,ПРОФИЛЬ № 1,Нижний Ураков,1987-06-28,2022-08-02,25,data/raw/profiles/251001 БРОВКИ Баранова.xls,True,reviewed,Listed on the project map and in the source-document scope.,0.0,,,0.0,5,14.641,14.795,14.335,0.4599999999999991,1.0,True,LOW_COVERAGE_WIND;AMBIGUOUS_WATER_VARIABLE,No wind observations fall inside this shoreline interval in the currently available local meteorological workbook. Water metrics use neutral `level_col_*` fields whose physical meaning is still unresolved. Water aggregation uses neutral level_col_* fields without semantic relabeling; interpret only as a draft technical proxy.
